geofips,location_name,state,geography_type,year,mode,dest,orig,vmt,dist_within,inflow,outflow
669112,Santa Cruz,CA,city,2022,OTHER_TRAVEL_MODE,128286076,176527820,152406948,20359,64132858,88253731
669112,Santa Cruz,CA,city,2022,PRIVATE_AUTO,458075519,447941119,453008319,50803901,203635809,198568609
669112,Santa Cruz,CA,city,2022,PUBLIC_TRANSIT,10410058,10327755,10368906,5389969,2510044,2468893
669112,Santa Cruz,CA,city,2022,WALKING,15764071,15848655,15806363,14835012,464530,506821
669112,Santa Cruz,CA,city,2023,BIKING,9224721,9433737,9329229,5543157,1840782,1945290
669112,Santa Cruz,CA,city,2023,CARPOOL,269168499,322705373,295936936,16210754,126478873,153247310
669112,Santa Cruz,CA,city,2023,COMMERCIAL,15131694,16870005,16000850,1667274,6732210,7601366
669112,Santa Cruz,CA,city,2023,ON_DEMAND_AUTO,1396235,1365998,1381116,179715,608260,593142
669112,Santa Cruz,CA,city,2023,OTHER_TRAVEL_MODE,115708675,249261634,182485154,4181,57852247,124628726
669112,Santa Cruz,CA,city,2023,PRIVATE_AUTO,571106697,556246023,563676360,60684734,255210982,247780645
669112,Santa Cruz,CA,city,2023,PUBLIC_TRANSIT,9434857,9074208,9254533,4011380,2711738,2531414
669112,Santa Cruz,CA,city,2023,WALKING,12338589,12240735,12289662,11410803,463893,414966
669154,Santa Fe Springs,CA,city,2019,BIKING,1192162,1231091,1211626,46990,572586,592050
669154,Santa Fe Springs,CA,city,2019,CARPOOL,170791454,174275832,172533643,1971726,84409864,86152053
669154,Santa Fe Springs,CA,city,2019,COMMERCIAL,102560104,87492877,95026490,2997053,49781525,42247912
669154,Santa Fe Springs,CA,city,2019,ON_DEMAND_AUTO,1400969,1182144,1291556,16665,692152,582739
669154,Santa Fe Springs,CA,city,2019,OTHER_TRAVEL_MODE,22857353,29477840,26167596,992,11428180,14738424
669154,Santa Fe Springs,CA,city,2019,PRIVATE_AUTO,362575691,350054083,356314887,7843960,177365866,171105062
669154,Santa Fe Springs,CA,city,2019,PUBLIC_TRANSIT,3808669,3855020,3831845,61020,1873824,1897000
669154,Santa Fe Springs,CA,city,2019,WALKING,2650879,2664362,2657621,1370288,640296,647037
669154,Santa Fe Springs,CA,city,2020,BIKING,1078679,1113903,1096291,42517,518081,535693
669154,Santa Fe Springs,CA,city,2020,CARPOOL,154533741,157686440,156110090,1784036,76374853,77951202
669154,Santa Fe Springs,CA,city,2020,COMMERCIAL,92797363,79164392,85980877,2711762,45042800,38226315
669154,Santa Fe Springs,CA,city,2020,ON_DEMAND_AUTO,1267610,1069615,1168612,15078,626266,527268
669154,Santa Fe Springs,CA,city,2020,OTHER_TRAVEL_MODE,20681551,26671831,23676691,898,10340327,13335467
669154,Santa Fe Springs,CA,city,2020,PRIVATE_AUTO,328061954,316732283,322397118,7097290,160482332,154817496
669154,Santa Fe Springs,CA,city,2020,PUBLIC_TRANSIT,3446120,3488059,3467090,55212,1695454,1716424
669154,Santa Fe Springs,CA,city,2020,WALKING,2398541,2410740,2404641,1239850,579346,585445
669154,Santa Fe Springs,CA,city,2021,BIKING,598097,573772,585934,59041,269528,257365
669154,Santa Fe Springs,CA,city,2021,CARPOOL,204809810,230004596,217407203,2238738,101285536,113882929
669154,Santa Fe Springs,CA,city,2021,COMMERCIAL,93348499,90327682,91838090,3238250,45055124,43544716
669154,Santa Fe Springs,CA,city,2021,ON_DEMAND_AUTO,3706043,3988111,3847077,113361,1796341,1937375
669154,Santa Fe Springs,CA,city,2021,OTHER_TRAVEL_MODE,35160310,45937434,40548872,0,17580155,22968717
669154,Santa Fe Springs,CA,city,2021,PRIVATE_AUTO,309308820,282465161,295886990,7355189,150976816,137554986
669154,Santa Fe Springs,CA,city,2021,PUBLIC_TRANSIT,2091282,1818826,1955054,21660,1034811,898583
669154,Santa Fe Springs,CA,city,2021,WALKING,2371111,2170971,2271041,1466630,452240,352170
669154,Santa Fe Springs,CA,city,2022,BIKING,913984,917056,915520,33983,440001,441537
669154,Santa Fe Springs,CA,city,2022,CARPOOL,159860520,172326346,166093433,2106866,78876827,85109740
669154,Santa Fe Springs,CA,city,2022,COMMERCIAL,76077887,38413033,57245460,2016416,37030735,18198309
669154,Santa Fe Springs,CA,city,2022,ON_DEMAND_AUTO,1871737,1975142,1923439,36187,917775,969478
669154,Santa Fe Springs,CA,city,2022,OTHER_TRAVEL_MODE,28265149,37950586,33107867,0,14132574,18975293
669154,Santa Fe Springs,CA,city,2022,PRIVATE_AUTO,328531729,310088650,319310189,8198336,160166697,150945157
669154,Santa Fe Springs,CA,city,2022,PUBLIC_TRANSIT,2707566,2903509,2805537,35400,1336083,1434054
669154,Santa Fe Springs,CA,city,2022,WALKING,2554103,2496698,2525400,1218988,667558,638855
669154,Santa Fe Springs,CA,city,2023,BIKING,1180038,1232448,1206243,93081,543478,569684
669154,Santa Fe Springs,CA,city,2023,CARPOOL,160974163,153284332,157129248,1582729,79695717,75850802
669154,Santa Fe Springs,CA,city,2023,COMMERCIAL,55762640,43428479,49595560,2418744,26671948,20504868
669154,Santa Fe Springs,CA,city,2023,ON_DEMAND_AUTO,1677642,1388009,1532825,29718,823962,679145
669154,Santa Fe Springs,CA,city,2023,OTHER_TRAVEL_MODE,28452023,24993360,26722692,224,14225900,12496568
669154,Santa Fe Springs,CA,city,2023,PRIVATE_AUTO,376326422,373942403,375134412,8007040,184159691,182967681
669154,Santa Fe Springs,CA,city,2023,PUBLIC_TRANSIT,4796913,4448225,4622569,54930,2370991,2196647
669154,Santa Fe Springs,CA,city,2023,WALKING,2276793,2105993,2191393,1302931,486931,401531
669196,Santa Maria,CA,city,2019,BIKING,5315013,5917481,5616247,3016545,1149234,1450468
669196,Santa Maria,CA,city,2019,CARPOOL,356476646,349835086,353155866,70043720,143216463,139895683
669196,Santa Maria,CA,city,2019,COMMERCIAL,117375364,120522702,118949033,10580890,53397237,54970906
669196,Santa Maria,CA,city,2019,ON_DEMAND_AUTO,2523569,2139265,2331417,426809,1048380,856228
669196,Santa Maria,CA,city,2019,OTHER_TRAVEL_MODE,60660612,108829844,84745228,947617,29856497,53941113
669196,Santa Maria,CA,city,2019,PRIVATE_AUTO,603070129,635149087,619109608,99891863,251589133,267628612
669196,Santa Maria,CA,city,2019,PUBLIC_TRANSIT,288265,204910,246588,9597,139334,97656
669196,Santa Maria,CA,city,2019,WALKING,9037821,8884385,8961103,8362136,337842,261125
669196,Santa Maria,CA,city,2020,BIKING,4579891,5099031,4839461,2599325,990283,1249853
669196,Santa Maria,CA,city,2020,CARPOOL,307172144,301449182,304310663,60355930,123408107,120546626
669196,Santa Maria,CA,city,2020,COMMERCIAL,101141106,103853134,102497120,9117441,46011833,47367846
669196,Santa Maria,CA,city,2020,ON_DEMAND_AUTO,2174533,1843382,2008957,367777,903378,737802
669196,Santa Maria,CA,city,2020,OTHER_TRAVEL_MODE,52270606,93777522,73024064,816552,25727027,46480485
669196,Santa Maria,CA,city,2020,PRIVATE_AUTO,519659132,547301230,533480181,86075758,216791687,230612736
669196,Santa Maria,CA,city,2020,PUBLIC_TRANSIT,248395,176569,212482,8270,120063,84149
669196,Santa Maria,CA,city,2020,WALKING,7787794,7655580,7721687,7205564,291115,225008
669196,Santa Maria,CA,city,2021,BIKING,12056066,12106487,12081276,9478300,1288883,1314093
669196,Santa Maria,CA,city,2021,CARPOOL,423432860,406290491,414861676,56871017,183280921,174709737
669196,Santa Maria,CA,city,2021,COMMERCIAL,83045949,80220327,81633138,5210085,38917932,37505121
669196,Santa Maria,CA,city,2021,ON_DEMAND_AUTO,2665258,4000805,3333031,500680,1082289,1750063
669196,Santa Maria,CA,city,2021,OTHER_TRAVEL_MODE,77016602,133772182,105394392,188868,38413867,66791657
669196,Santa Maria,CA,city,2021,PRIVATE_AUTO,612856145,644665905,628761025,125653681,243601232,259506112
669196,Santa Maria,CA,city,2021,PUBLIC_TRANSIT,559189,647617,603403,48031,255579,299793
669196,Santa Maria,CA,city,2021,WALKING,8848709,8628520,8738614,8196226,326241,216147
669196,Santa Maria,CA,city,2022,BIKING,3848309,4322221,4085265,2071737,888286,1125242
669196,Santa Maria,CA,city,2022,CARPOOL,386008394,399549118,392778756,78333587,153837403,160607765
669196,Santa Maria,CA,city,2022,COMMERCIAL,64996749,76871690,70934220,4543755,30226497,36163968
669196,Santa Maria,CA,city,2022,ON_DEMAND_AUTO,1250120,1402023,1326072,268252,490934,566885
669196,Santa Maria,CA,city,2022,OTHER_TRAVEL_MODE,54610038,98522217,76566128,840676,26884681,48840770
669196,Santa Maria,CA,city,2022,PRIVATE_AUTO,604901181,618683951,611792566,121823281,241538950,248430335
669196,Santa Maria,CA,city,2022,PUBLIC_TRANSIT,409802,368102,388952,57307,176248,155398
669196,Santa Maria,CA,city,2022,WALKING,10122175,9961108,10041642,9318870,401653,321119
669196,Santa Maria,CA,city,2023,BIKING,2791935,2964683,2878309,1724464,533735,620110
669196,Santa Maria,CA,city,2023,CARPOOL,373151703,393749407,383450555,66285857,153432923,163731775
669196,Santa Maria,CA,city,2023,COMMERCIAL,75020162,79309888,77165025,5425893,34797134,36941997
669196,Santa Maria,CA,city,2023,ON_DEMAND_AUTO,510272,280759,395515,83348,213462,98705
669196,Santa Maria,CA,city,2023,OTHER_TRAVEL_MODE,46775455,74114242,60444848,116411,23329522,36998915
669196,Santa Maria,CA,city,2023,PRIVATE_AUTO,678149266,700088420,689118843,121405893,278371687,289341263
669196,Santa Maria,CA,city,2023,PUBLIC_TRANSIT,1067116,926600,996858,527475,269820,199562
669196,Santa Maria,CA,city,2023,WALKING,6172807,5939515,6056161,5533147,319830,203184
670000,Santa Monica,CA,city,2019,BIKING,18835270,17341421,18088346,4593461,7120905,6373980
670000,Santa Monica,CA,city,2019,CARPOOL,396144846,396233287,396189066,14599773,190772537,190816757
670000,Santa Monica,CA,city,2019,COMMERCIAL,51069189,51881418,51475304,4972462,23048364,23454478
670000,Santa Monica,CA,city,2019,ON_DEMAND_AUTO,11440719,11638962,11539840,476315,5482202,5581324
670000,Santa Monica,CA,city,2019,OTHER_TRAVEL_MODE,326776088,514090524,420433306,219,163387935,257045152
670000,Santa Monica,CA,city,2019,PRIVATE_AUTO,754890041,755987796,755438919,37101397,358894322,359443200
670000,Santa Monica,CA,city,2019,PUBLIC_TRANSIT,56803803,59959070,58381437,3196198,26803803,28381436
670000,Santa Monica,CA,city,2019,WALKING,17830352,17879755,17855053,15296066,1267143,1291845
670000,Santa Monica,CA,city,2020,BIKING,15861561,14603561,15232561,3868247,5996657,5367657
670000,Santa Monica,CA,city,2020,CARPOOL,333601563,333676041,333638802,12294763,160653400,160690639
670000,Santa Monica,CA,city,2020,COMMERCIAL,43006394,43690389,43348391,4187410,19409492,19751489
670000,Santa Monica,CA,city,2020,ON_DEMAND_AUTO,9634460,9801404,9717932,401114,4616673,4700145
670000,Santa Monica,CA,city,2020,OTHER_TRAVEL_MODE,275184733,432925996,354055365,184,137592275,216462906
670000,Santa Monica,CA,city,2020,PRIVATE_AUTO,635708126,636632568,636170347,31243835,302232146,302694367
670000,Santa Monica,CA,city,2020,PUBLIC_TRANSIT,47835628,50492742,49164185,2691583,22572023,23900580
670000,Santa Monica,CA,city,2020,WALKING,15015299,15056902,15036100,12881125,1067087,1087888
670000,Santa Monica,CA,city,2021,BIKING,2734500,2706373,2720436,1062309,836095,822032
670000,Santa Monica,CA,city,2021,CARPOOL,537216728,530819611,534018170,18100622,259558053,256359495
670000,Santa Monica,CA,city,2021,COMMERCIAL,28912572,37562389,33237481,1552764,13679904,18004813
670000,Santa Monica,CA,city,2021,ON_DEMAND_AUTO,18637722,14112318,16375020,1384559,8626581,6363879
670000,Santa Monica,CA,city,2021,OTHER_TRAVEL_MODE,292113102,476191953,384152527,1032,146056035,238095460
670000,Santa Monica,CA,city,2021,PRIVATE_AUTO,695995114,710488801,703241957,51143181,322425967,329672810
670000,Santa Monica,CA,city,2021,PUBLIC_TRANSIT,33366675,32685322,33025999,2621718,15372479,15031802
670000,Santa Monica,CA,city,2021,WALKING,7794366,7758292,7776329,7162180,316093,298056
670000,Santa Monica,CA,city,2022,BIKING,13437059,11838931,12637995,2916900,5260080,4461016
670000,Santa Monica,CA,city,2022,CARPOOL,379825055,389502291,384663673,15741201,182041927,186880545
670000,Santa Monica,CA,city,2022,COMMERCIAL,18535784,45103645,31819714,1243506,8646139,21930070
670000,Santa Monica,CA,city,2022,ON_DEMAND_AUTO,15470838,15108597,15289717,869069,7300885,7119764
670000,Santa Monica,CA,city,2022,OTHER_TRAVEL_MODE,285266590,445592201,365429396,1951,142632320,222795125
670000,Santa Monica,CA,city,2022,PRIVATE_AUTO,732911686,717495487,725203587,41677136,345617275,337909176
670000,Santa Monica,CA,city,2022,PUBLIC_TRANSIT,36270799,38292455,37281627,1627360,17321719,18332548
670000,Santa Monica,CA,city,2022,WALKING,19545913,19783667,19664790,16961384,1292265,1411141
670000,Santa Monica,CA,city,2023,BIKING,13224696,13139933,13182314,4537033,4343832,4301450
670000,Santa Monica,CA,city,2023,CARPOOL,392695735,431288511,411992123,12672764,190011486,209307873
670000,Santa Monica,CA,city,2023,COMMERCIAL,30689039,42573571,36631305,2021483,14333778,20276044
670000,Santa Monica,CA,city,2023,ON_DEMAND_AUTO,13539010,16611104,15075057,1118269,6210370,7746417
670000,Santa Monica,CA,city,2023,OTHER_TRAVEL_MODE,294888631,554800783,424844707,522,147444055,277400130
670000,Santa Monica,CA,city,2023,PRIVATE_AUTO,815199842,798309005,806754424,41355558,386922142,378476723
670000,Santa Monica,CA,city,2023,PUBLIC_TRANSIT,34528828,33219751,33874290,1157101,16685864,16031325
670000,Santa Monica,CA,city,2023,WALKING,13249757,13371192,13310474,11074299,1087729,1148446
670042,Santa Paula,CA,city,2019,BIKING,1065180,1126159,1095670,150815,457183,487672
670042,Santa Paula,CA,city,2019,CARPOOL,63251046,61272646,62261846,2788538,30231254,29242054
670042,Santa Paula,CA,city,2019,COMMERCIAL,10446210,7317087,8881649,138932,5153639,3589077
670042,Santa Paula,CA,city,2019,ON_DEMAND_AUTO,594881,552907,573894,3110,295886,274899
670042,Santa Paula,CA,city,2019,OTHER_TRAVEL_MODE,24017472,23118720,23568096,5906,12005783,11556407
670042,Santa Paula,CA,city,2019,PRIVATE_AUTO,119022760,126725415,122874088,7055206,55983777,59835104
670042,Santa Paula,CA,city,2019,WALKING,2551929,2547035,2549482,2111605,220162,217715
670042,Santa Paula,CA,city,2020,BIKING,934601,988105,961353,132326,401137,427889
670042,Santa Paula,CA,city,2020,CARPOOL,55497181,53761310,54629245,2446695,26525243,25657308
670042,Santa Paula,CA,city,2020,COMMERCIAL,9165623,6420094,7792859,121901,4521861,3149097
670042,Santa Paula,CA,city,2020,ON_DEMAND_AUTO,521956,485127,503541,2729,259613,241199
670042,Santa Paula,CA,city,2020,OTHER_TRAVEL_MODE,21073200,20284626,20678913,5182,10534009,10139722
670042,Santa Paula,CA,city,2020,PRIVATE_AUTO,104431911,111190307,107811109,6190317,49120797,52499995
670042,Santa Paula,CA,city,2020,WALKING,2239091,2234797,2236944,1852746,193173,191026
670042,Santa Paula,CA,city,2021,BIKING,274258,258270,266264,191800,41229,33235
670042,Santa Paula,CA,city,2021,CARPOOL,80643571,78960891,79802231,3338457,38652557,37811217
670042,Santa Paula,CA,city,2021,COMMERCIAL,6267304,5631081,5949193,138992,3064156,2746045
670042,Santa Paula,CA,city,2021,ON_DEMAND_AUTO,541273,677020,609147,13920,263676,331550
670042,Santa Paula,CA,city,2021,OTHER_TRAVEL_MODE,23646034,33594090,28620062,5533,11820251,16794279
670042,Santa Paula,CA,city,2021,PRIVATE_AUTO,132429846,138155099,135292473,9410352,61509747,64372374
670042,Santa Paula,CA,city,2021,WALKING,1642014,1538790,1590402,1387174,127420,75808
670042,Santa Paula,CA,city,2022,BIKING,732837,741815,737326,60814,336011,340501
670042,Santa Paula,CA,city,2022,CARPOOL,72876300,67192551,70034425,4189630,34343335,31501460
670042,Santa Paula,CA,city,2022,COMMERCIAL,3933653,4609725,4271689,110833,1911410,2249446
670042,Santa Paula,CA,city,2022,ON_DEMAND_AUTO,417200,419467,418334,1222,207989,209123
670042,Santa Paula,CA,city,2022,OTHER_TRAVEL_MODE,9623380,11907514,10765447,6634,4808373,5950440
670042,Santa Paula,CA,city,2022,PRIVATE_AUTO,120812243,132087343,126449793,7830219,56491012,62128562
670042,Santa Paula,CA,city,2022,WALKING,3022633,3011443,3017038,2443922,289356,283761
670042,Santa Paula,CA,city,2023,BIKING,528707,506263,517485,183177,172765,161543
670042,Santa Paula,CA,city,2023,CARPOOL,67387252,69769837,68578544,2891555,32247849,33439141
670042,Santa Paula,CA,city,2023,COMMERCIAL,4916798,4566394,4741596,150943,2382928,2207725
670042,Santa Paula,CA,city,2023,ON_DEMAND_AUTO,159020,56900,107960,1405,78807,27747
670042,Santa Paula,CA,city,2023,OTHER_TRAVEL_MODE,11418277,26129702,18773990,1231,5708523,13064235
670042,Santa Paula,CA,city,2023,PRIVATE_AUTO,139296531,144183341,141739936,7945080,65675725,68119131
670042,Santa Paula,CA,city,2023,WALKING,1555877,1457279,1506578,1218321,168778,119479
670098,Santa Rosa,CA,city,2019,BIKING,14389922,13951191,14170556,6285690,4052116,3832751
670098,Santa Rosa,CA,city,2019,CARPOOL,415109440,421024251,418066846,69499861,172804790,175762195
670098,Santa Rosa,CA,city,2019,COMMERCIAL,94906861,103733643,99320252,16100200,39403330,43816721
670098,Santa Rosa,CA,city,2019,ON_DEMAND_AUTO,3786756,3595039,3690898,434954,1675901,1580043
670098,Santa Rosa,CA,city,2019,OTHER_TRAVEL_MODE,261153105,431701810,346427458,312074,130420516,215694868
670098,Santa Rosa,CA,city,2019,PRIVATE_AUTO,961940224,958136841,960038533,173971332,393984446,392082754
670098,Santa Rosa,CA,city,2019,PUBLIC_TRANSIT,5173898,5162420,5168159,2788708,1192595,1186856
670098,Santa Rosa,CA,city,2019,WALKING,15043703,14915906,14979805,12447736,1297984,1234085
670098,Santa Rosa,CA,city,2020,BIKING,12429103,12050155,12239629,5429180,3499961,3310487
670098,Santa Rosa,CA,city,2020,CARPOOL,358545234,363654072,361099653,60029576,149257829,151812248
670098,Santa Rosa,CA,city,2020,COMMERCIAL,81974533,89598548,85786541,13906333,34034100,37846108
670098,Santa Rosa,CA,city,2020,ON_DEMAND_AUTO,3270760,3105167,3187964,375685,1447537,1364741
670098,Santa Rosa,CA,city,2020,OTHER_TRAVEL_MODE,225567506,372876672,299222089,269550,112648978,186303561
670098,Santa Rosa,CA,city,2020,PRIVATE_AUTO,830863018,827577897,829220458,150265414,340298802,338656241
670098,Santa Rosa,CA,city,2020,PUBLIC_TRANSIT,4468885,4458972,4463928,2408709,1030088,1025131
670098,Santa Rosa,CA,city,2020,WALKING,12993797,12883415,12938606,10751565,1121116,1065925
670098,Santa Rosa,CA,city,2021,BIKING,5309985,5283178,5296582,3750804,779591,766187
670098,Santa Rosa,CA,city,2021,CARPOOL,597234619,597928046,597581333,79527606,258853507,259200220
670098,Santa Rosa,CA,city,2021,COMMERCIAL,56110993,57783607,56947300,6603831,24753581,25589888
670098,Santa Rosa,CA,city,2021,ON_DEMAND_AUTO,4225965,4199168,4212567,1160326,1532819,1519421
670098,Santa Rosa,CA,city,2021,OTHER_TRAVEL_MODE,114225910,272101258,193163584,74436,57075737,136013411
670098,Santa Rosa,CA,city,2021,PRIVATE_AUTO,920473583,928699223,924586403,202629240,358922171,363034991
670098,Santa Rosa,CA,city,2021,PUBLIC_TRANSIT,2839984,2737881,2788932,1399792,720096,669044
670098,Santa Rosa,CA,city,2021,WALKING,9010375,8827385,8918880,7569434,720470,628975
670098,Santa Rosa,CA,city,2022,BIKING,9351871,9345749,9348810,4031418,2660226,2657166
670098,Santa Rosa,CA,city,2022,CARPOOL,496208715,510519185,503363950,83266895,206470910,213626145
670098,Santa Rosa,CA,city,2022,COMMERCIAL,27766055,42464520,35115287,4346273,11709891,19059123
670098,Santa Rosa,CA,city,2022,ON_DEMAND_AUTO,4090334,3885514,3987924,717124,1686605,1584195
670098,Santa Rosa,CA,city,2022,OTHER_TRAVEL_MODE,158241152,349525684,253883418,358381,78941386,174583652
670098,Santa Rosa,CA,city,2022,PRIVATE_AUTO,949344935,945216117,947280526,194398444,377473246,375408837
670098,Santa Rosa,CA,city,2022,PUBLIC_TRANSIT,4511631,4264187,4387909,2090923,1210354,1086632
670098,Santa Rosa,CA,city,2022,WALKING,16657479,16508395,16582937,13655908,1500786,1426244
670098,Santa Rosa,CA,city,2023,BIKING,6077044,5905279,5991162,2713380,1681832,1595950
670098,Santa Rosa,CA,city,2023,CARPOOL,467282757,479759746,473521251,68930324,199176217,205414711
670098,Santa Rosa,CA,city,2023,COMMERCIAL,28291121,35000525,31645823,4006132,12142495,15497197
670098,Santa Rosa,CA,city,2023,ON_DEMAND_AUTO,3173227,2478341,2825784,670115,1251556,904113
670098,Santa Rosa,CA,city,2023,OTHER_TRAVEL_MODE,133378179,483775034,308576607,34798,66671691,241870118
670098,Santa Rosa,CA,city,2023,PRIVATE_AUTO,1050044072,1071673269,1060858671,209392691,420325691,431140289
670098,Santa Rosa,CA,city,2023,PUBLIC_TRANSIT,5661344,5204631,5432987,2377408,1641968,1413612
670098,Santa Rosa,CA,city,2023,WALKING,11937874,11759736,11848805,9906542,1015666,926597
670224,Santee,CA,city,2019,BIKING,1993685,1539504,1766594,290376,851655,624564
670224,Santee,CA,city,2019,CARPOOL,198607085,203092526,200849806,18120362,90243362,92486082
670224,Santee,CA,city,2019,COMMERCIAL,40208754,37193083,38700918,1551822,19328466,17820630
670224,Santee,CA,city,2019,ON_DEMAND_AUTO,3345231,2268800,2807015,45551,1649840,1111625
670224,Santee,CA,city,2019,OTHER_TRAVEL_MODE,80339724,84969499,82654611,18016,40160854,42475741
670224,Santee,CA,city,2019,PRIVATE_AUTO,461282037,464292657,462787347,40985249,210148394,211653704
670224,Santee,CA,city,2019,PUBLIC_TRANSIT,10905304,9939859,10422581,170091,5367607,4884884
670224,Santee,CA,city,2019,WALKING,5127479,5124847,5126163,4579062,274208,272893
670224,Santee,CA,city,2020,BIKING,1623834,1253909,1438871,236508,693663,508701
670224,Santee,CA,city,2020,CARPOOL,161763231,165416573,163589902,14758830,73502201,75328871
670224,Santee,CA,city,2020,COMMERCIAL,32749577,30293346,31521461,1263942,15742817,14514702
670224,Santee,CA,city,2020,ON_DEMAND_AUTO,2724653,1847912,2286282,37100,1343776,905406
670224,Santee,CA,city,2020,OTHER_TRAVEL_MODE,65435800,69206698,67321249,14674,32710563,34596012
670224,Santee,CA,city,2020,PRIVATE_AUTO,375709017,378161134,376935075,33382023,171163497,172389555
670224,Santee,CA,city,2020,PUBLIC_TRANSIT,8882247,8095903,8489075,138537,4371855,3978683
670224,Santee,CA,city,2020,WALKING,4176274,4174130,4175202,3729594,223340,222268
670224,Santee,CA,city,2021,BIKING,1420914,1365494,1393204,731660,344627,316917
670224,Santee,CA,city,2021,CARPOOL,245021379,264347801,254684590,18449803,113285788,122948999
670224,Santee,CA,city,2021,COMMERCIAL,22725883,21213715,21969799,1053289,10836297,10080213
670224,Santee,CA,city,2021,ON_DEMAND_AUTO,3152565,5173715,4163140,287551,1432507,2443082
670224,Santee,CA,city,2021,OTHER_TRAVEL_MODE,100560285,102789664,101674974,24914,50267685,51382375
670224,Santee,CA,city,2021,PRIVATE_AUTO,508330727,487422277,497876502,53323141,227503793,217049568
670224,Santee,CA,city,2021,PUBLIC_TRANSIT,6433365,5552354,5992860,246271,3093547,2653041
670224,Santee,CA,city,2021,WALKING,4966619,5156479,5061549,4701369,132625,227555
670224,Santee,CA,city,2022,BIKING,2227143,2072907,2150025,435537,895803,818685
670224,Santee,CA,city,2022,CARPOOL,229227318,226637623,227932470,20500266,104363526,103068679
670224,Santee,CA,city,2022,COMMERCIAL,18485635,14161203,16323419,1108730,8688452,6526236
670224,Santee,CA,city,2022,ON_DEMAND_AUTO,2645147,2328204,2486676,50470,1297338,1138867
670224,Santee,CA,city,2022,OTHER_TRAVEL_MODE,81417230,102364494,91890862,24095,40696567,51170199
670224,Santee,CA,city,2022,PRIVATE_AUTO,484094878,490399457,487247168,50510857,216792010,219944300
670224,Santee,CA,city,2022,PUBLIC_TRANSIT,9413662,8444522,8929092,79256,4667203,4182633
670224,Santee,CA,city,2022,WALKING,7416340,7415077,7415708,6771546,322397,321765
670224,Santee,CA,city,2023,BIKING,1623252,1655999,1639625,433960,594646,611019
670224,Santee,CA,city,2023,CARPOOL,183468772,198361977,190915375,16976190,83246291,90692894
670224,Santee,CA,city,2023,COMMERCIAL,20983547,14380275,17681911,1127481,9928033,6626397
670224,Santee,CA,city,2023,ON_DEMAND_AUTO,2031465,1297992,1664728,118383,956541,589804
670224,Santee,CA,city,2023,OTHER_TRAVEL_MODE,43760897,56085602,49923250,22661,21869118,28031471
670224,Santee,CA,city,2023,PRIVATE_AUTO,523907830,516512805,520210317,54054403,234926713,231229201
670224,Santee,CA,city,2023,PUBLIC_TRANSIT,7126837,7658957,7392897,205963,3460437,3726497
670224,Santee,CA,city,2023,WALKING,5314099,5334183,5324141,4790136,261981,272023
670280,Saratoga,CA,city,2019,BIKING,2294957,2109869,2202413,159572,1067692,975149
670280,Saratoga,CA,city,2019,CARPOOL,65220384,67144728,66182556,2253048,31483668,32445840
670280,Saratoga,CA,city,2019,COMMERCIAL,8274056,9652584,8963320,458011,3908023,4597287
670280,Saratoga,CA,city,2019,ON_DEMAND_AUTO,1116885,1241789,1179337,10985,552950,615402
670280,Saratoga,CA,city,2019,OTHER_TRAVEL_MODE,70056871,76892054,73474462,4663,35026104,38443696
670280,Saratoga,CA,city,2019,PRIVATE_AUTO,152222201,149075271,150648736,6522040,72850080,71276615
670280,Saratoga,CA,city,2019,PUBLIC_TRANSIT,1256990,1365820,1311405,3003,626993,681408
670280,Saratoga,CA,city,2019,WALKING,2694099,2684554,2689326,1842737,425681,420908
670280,Saratoga,CA,city,2020,BIKING,1665954,1531595,1598774,115836,775059,707879
670280,Saratoga,CA,city,2020,CARPOOL,47344742,48741660,48043201,1635531,22854605,23553065
670280,Saratoga,CA,city,2020,COMMERCIAL,6006298,7006998,6506648,332479,2836909,3337260
670280,Saratoga,CA,city,2020,ON_DEMAND_AUTO,810768,901439,856103,7974,401397,446732
670280,Saratoga,CA,city,2020,OTHER_TRAVEL_MODE,50855641,55817433,53336537,3385,25426128,27907024
670280,Saratoga,CA,city,2020,PRIVATE_AUTO,110501049,108216631,109358840,4734476,52883286,51741078
670280,Saratoga,CA,city,2020,PUBLIC_TRANSIT,912474,991475,951975,2180,455147,494648
670280,Saratoga,CA,city,2020,WALKING,1955699,1948769,1952234,1337679,309010,305545
670280,Saratoga,CA,city,2021,BIKING,1682425,1666686,1674556,572039,555193,547324
670280,Saratoga,CA,city,2021,CARPOOL,83264876,74609534,78937205,2650810,40307033,35979362
670280,Saratoga,CA,city,2021,COMMERCIAL,5924291,6118473,6021382,341709,2791291,2888382
670280,Saratoga,CA,city,2021,ON_DEMAND_AUTO,2552265,1946653,2249459,154239,1199013,896207
670280,Saratoga,CA,city,2021,OTHER_TRAVEL_MODE,41482067,47765561,44623814,7300,20737383,23879130
670280,Saratoga,CA,city,2021,PRIVATE_AUTO,153044837,156537124,154790980,7316620,72864108,74610252
670280,Saratoga,CA,city,2021,PUBLIC_TRANSIT,468408,751620,610014,4816,231796,373402
670280,Saratoga,CA,city,2021,WALKING,1827123,1971106,1899114,1485056,171033,243025
670280,Saratoga,CA,city,2022,BIKING,1429732,1279885,1354808,90691,669520,594597
670280,Saratoga,CA,city,2022,CARPOOL,71019142,68242682,69630912,2704095,34157523,32769294
